"clone_id","seq_count","seq_freq"
"84",1,0.000743494423791822
"840",1,0.000743494423791822
"841",1,0.000743494423791822
"842",1,0.000743494423791822
"843",1,0.000743494423791822
"844",1,0.000743494423791822
"846",1,0.000743494423791822
"847",1,0.000743494423791822
"848",1,0.000743494423791822
"849",1,0.000743494423791822
"85",1,0.000743494423791822
"850",1,0.000743494423791822
"851",1,0.000743494423791822
"852",1,0.000743494423791822
"853",1,0.000743494423791822
"854",1,0.000743494423791822
"855",1,0.000743494423791822
"856",1,0.000743494423791822
"857",1,0.000743494423791822
"859",1,0.000743494423791822
"86",1,0.000743494423791822
"860",1,0.000743494423791822
"861",1,0.000743494423791822
"862",1,0.000743494423791822
"863",1,0.000743494423791822
"864",1,0.000743494423791822
"865",1,0.000743494423791822
"866",1,0.000743494423791822
"867",1,0.000743494423791822
"868",1,0.000743494423791822
"869",1,0.000743494423791822
"87",1,0.000743494423791822
"871",1,0.000743494423791822
"872",1,0.000743494423791822
"873",1,0.000743494423791822
"874",1,0.000743494423791822
"876",1,0.000743494423791822
"877",1,0.000743494423791822
"879",1,0.000743494423791822
"88",1,0.000743494423791822
"880",1,0.000743494423791822
"881",1,0.000743494423791822
"882",1,0.000743494423791822
"883",1,0.000743494423791822
"884",1,0.000743494423791822
"885",1,0.000743494423791822
"886",1,0.000743494423791822
"887",1,0.000743494423791822
"888",1,0.000743494423791822
"89",1,0.000743494423791822
"890",1,0.000743494423791822
"891",1,0.000743494423791822
"893",1,0.000743494423791822
"896",1,0.000743494423791822
"897",1,0.000743494423791822
"898",1,0.000743494423791822
"899",1,0.000743494423791822
"9",1,0.000743494423791822
"90",1,0.000743494423791822
"900",1,0.000743494423791822
"901",1,0.000743494423791822
"902",1,0.000743494423791822
"903",1,0.000743494423791822
"904",1,0.000743494423791822
"905",1,0.000743494423791822
"906",1,0.000743494423791822
"907",1,0.000743494423791822
"908",1,0.000743494423791822
"909",1,0.000743494423791822
"91",1,0.000743494423791822
"912",1,0.000743494423791822
"915",1,0.000743494423791822
"916",1,0.000743494423791822
"918",1,0.000743494423791822
"919",1,0.000743494423791822
"92",1,0.000743494423791822
"920",1,0.000743494423791822
"921",1,0.000743494423791822
"922",1,0.000743494423791822
"923",1,0.000743494423791822
"924",1,0.000743494423791822
"925",1,0.000743494423791822
"926",1,0.000743494423791822
"928",1,0.000743494423791822
"929",1,0.000743494423791822
"93",1,0.000743494423791822
"930",1,0.000743494423791822
"931",1,0.000743494423791822
"932",1,0.000743494423791822
"933",1,0.000743494423791822
"934",1,0.000743494423791822
"936",1,0.000743494423791822
"938",1,0.000743494423791822
"94",1,0.000743494423791822
"940",1,0.000743494423791822
"942",1,0.000743494423791822
"943",1,0.000743494423791822
"944",1,0.000743494423791822
"945",1,0.000743494423791822
"946",1,0.000743494423791822
"947",1,0.000743494423791822
"948",1,0.000743494423791822
"949",1,0.000743494423791822
"95",1,0.000743494423791822
"950",1,0.000743494423791822
"951",1,0.000743494423791822
"952",1,0.000743494423791822
"953",1,0.000743494423791822
"954",1,0.000743494423791822
"955",1,0.000743494423791822
"956",1,0.000743494423791822
"957",1,0.000743494423791822
"958",1,0.000743494423791822
"96",1,0.000743494423791822
"960",1,0.000743494423791822
"961",1,0.000743494423791822
"962",1,0.000743494423791822
"963",1,0.000743494423791822
"964",1,0.000743494423791822
"965",1,0.000743494423791822
"966",1,0.000743494423791822
"967",1,0.000743494423791822
"968",1,0.000743494423791822
"970",1,0.000743494423791822
"971",1,0.000743494423791822
"973",1,0.000743494423791822
"974",1,0.000743494423791822
"975",1,0.000743494423791822
"976",1,0.000743494423791822
"977",1,0.000743494423791822
"978",1,0.000743494423791822
"979",1,0.000743494423791822
"980",1,0.000743494423791822
"981",1,0.000743494423791822
"984",1,0.000743494423791822
"985",1,0.000743494423791822
"986",1,0.000743494423791822
"987",1,0.000743494423791822
"988",1,0.000743494423791822
"989",1,0.000743494423791822
"99",1,0.000743494423791822
"990",1,0.000743494423791822
"991",1,0.000743494423791822
"995",1,0.000743494423791822
"996",1,0.000743494423791822
"997",1,0.000743494423791822
"998",1,0.000743494423791822
